pair_id,src_ip,dst_ip,n_observations,dominant_period_s,acf_peak,acf_peak_lag,iat_cv,fft_period_s,fft_power_ratio,is_periodic,beacon_confidence,is_beacon_pair
192.168.1.176→52.192.87.108,192.168.1.176,52.192.87.108,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.176→52.229.178.142,192.168.1.176,52.229.178.142,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.176→52.236.48.89,192.168.1.176,52.236.48.89,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.176→52.30.193.176,192.168.1.176,52.30.193.176,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.176→52.44.85.247,192.168.1.176,52.44.85.247,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.176→52.73.224.227,192.168.1.176,52.73.224.227,14,0.0,0.0,0,0.9823,0.0,0.0,False,0.0,False
192.168.1.176→52.75.141.226,192.168.1.176,52.75.141.226,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.177→52.154.209.186,192.168.1.177,52.154.209.186,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.177→52.225.14.219,192.168.1.177,52.225.14.219,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.177→52.32.188.192,192.168.1.177,52.32.188.192,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.178→52.11.88.252,192.168.1.178,52.11.88.252,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.1.106→52.182.151.72,10.0.1.106,52.182.151.72,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.178→52.155.94.39,192.168.1.178,52.155.94.39,11,0.0,0.0,0,1.3913,0.0,0.0,False,0.0,False
192.168.1.178→52.200.13.94,192.168.1.178,52.200.13.94,10,0.0,0.0,0,0.8573,0.0,0.0,False,0.0,False
192.168.1.178→52.208.131.213,192.168.1.178,52.208.131.213,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.178→52.67.46.173,192.168.1.178,52.67.46.173,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.179→52.117.73.22,192.168.1.179,52.117.73.22,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.1.106→52.19.247.51,10.0.1.106,52.19.247.51,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.179→52.216.227.179,192.168.1.179,52.216.227.179,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.179→52.250.188.94,192.168.1.179,52.250.188.94,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.179→52.39.184.95,192.168.1.179,52.39.184.95,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.179→52.67.61.32,192.168.1.179,52.67.61.32,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.179→52.71.3.212,192.168.1.179,52.71.3.212,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.18→52.140.174.236,192.168.1.18,52.140.174.236,11,0.0,0.0,0,0.8183,0.0,0.0,False,0.0,False
192.168.1.18→52.18.241.144,192.168.1.18,52.18.241.144,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.18→52.180.116.96,192.168.1.18,52.180.116.96,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.18→52.220.176.136,192.168.1.18,52.220.176.136,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.18→52.233.3.152,192.168.1.18,52.233.3.152,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.18→52.82.59.7,192.168.1.18,52.82.59.7,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.180→52.101.146.63,192.168.1.180,52.101.146.63,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.180→52.125.177.168,192.168.1.180,52.125.177.168,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.180→52.140.174.236,192.168.1.180,52.140.174.236,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.180→52.157.153.194,192.168.1.180,52.157.153.194,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.180→52.165.62.22,192.168.1.180,52.165.62.22,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.180→52.174.33.8,192.168.1.180,52.174.33.8,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.180→52.21.162.44,192.168.1.180,52.21.162.44,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.180→52.235.108.193,192.168.1.180,52.235.108.193,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.180→52.32.245.196,192.168.1.180,52.32.245.196,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.180→52.45.97.168,192.168.1.180,52.45.97.168,10,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.180→52.67.61.32,192.168.1.180,52.67.61.32,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.180→52.94.168.172,192.168.1.180,52.94.168.172,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.181→52.10.55.130,192.168.1.181,52.10.55.130,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.181→52.28.159.175,192.168.1.181,52.28.159.175,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.181→52.32.245.196,192.168.1.181,52.32.245.196,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.181→52.45.97.168,192.168.1.181,52.45.97.168,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.181→52.75.67.202,192.168.1.181,52.75.67.202,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.181→52.87.90.12,192.168.1.181,52.87.90.12,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.182→52.201.72.99,192.168.1.182,52.201.72.99,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.182→52.219.23.155,192.168.1.182,52.219.23.155,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.182→52.43.87.64,192.168.1.182,52.43.87.64,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.182→52.62.117.113,192.168.1.182,52.62.117.113,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.182→52.81.92.222,192.168.1.182,52.81.92.222,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.182→52.93.117.242,192.168.1.182,52.93.117.242,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.183→52.10.55.130,192.168.1.183,52.10.55.130,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.183→52.107.17.86,192.168.1.183,52.107.17.86,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.183→52.147.198.242,192.168.1.183,52.147.198.242,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.183→52.190.26.88,192.168.1.183,52.190.26.88,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.183→52.214.107.150,192.168.1.183,52.214.107.150,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.183→52.235.117.1,192.168.1.183,52.235.117.1,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.183→52.57.189.101,192.168.1.183,52.57.189.101,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.184→52.154.51.29,192.168.1.184,52.154.51.29,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.184→52.195.208.14,192.168.1.184,52.195.208.14,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.184→52.253.119.40,192.168.1.184,52.253.119.40,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.184→52.57.86.157,192.168.1.184,52.57.86.157,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.184→52.62.161.110,192.168.1.184,52.62.161.110,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.185→52.107.81.230,192.168.1.185,52.107.81.230,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.185→52.158.10.202,192.168.1.185,52.158.10.202,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.185→52.164.235.44,192.168.1.185,52.164.235.44,11,0.0,0.0,0,1.1502,0.0,0.0,False,0.0,False
192.168.1.185→52.176.163.85,192.168.1.185,52.176.163.85,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.185→52.201.81.222,192.168.1.185,52.201.81.222,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.1.106→52.228.185.53,10.0.1.106,52.228.185.53,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.185→52.32.188.192,192.168.1.185,52.32.188.192,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.185→52.49.47.194,192.168.1.185,52.49.47.194,10,0.0,0.0,0,1.5682,0.0,0.0,False,0.0,False
192.168.1.185→52.77.82.17,192.168.1.185,52.77.82.17,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.185→52.88.101.137,192.168.1.185,52.88.101.137,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.185→52.96.85.229,192.168.1.185,52.96.85.229,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.186→52.177.52.176,192.168.1.186,52.177.52.176,12,0.0,0.0,0,0.8262,0.0,0.0,False,0.0,False
192.168.1.186→52.74.84.106,192.168.1.186,52.74.84.106,12,0.0,0.0,0,0.735,0.0,0.0,False,0.0,False
192.168.1.186→52.88.13.186,192.168.1.186,52.88.13.186,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.187→52.107.17.86,192.168.1.187,52.107.17.86,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.187→52.124.197.123,192.168.1.187,52.124.197.123,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.187→52.182.151.72,192.168.1.187,52.182.151.72,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.187→52.81.56.180,192.168.1.187,52.81.56.180,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.187→52.81.92.222,192.168.1.187,52.81.92.222,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.187→52.91.195.142,192.168.1.187,52.91.195.142,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.188→52.10.55.130,192.168.1.188,52.10.55.130,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.188→52.154.209.186,192.168.1.188,52.154.209.186,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.188→52.21.162.44,192.168.1.188,52.21.162.44,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.188→52.215.173.59,192.168.1.188,52.215.173.59,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.188→52.220.176.136,192.168.1.188,52.220.176.136,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.188→52.222.87.127,192.168.1.188,52.222.87.127,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.188→52.31.1.167,192.168.1.188,52.31.1.167,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.188→52.57.181.115,192.168.1.188,52.57.181.115,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.188→52.8.0.126,192.168.1.188,52.8.0.126,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.188→52.8.74.82,192.168.1.188,52.8.74.82,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.189→52.129.71.22,192.168.1.189,52.129.71.22,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.189→52.139.72.252,192.168.1.189,52.139.72.252,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.189→52.160.85.188,192.168.1.189,52.160.85.188,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.189→52.185.69.232,192.168.1.189,52.185.69.232,13,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.189→52.201.72.99,192.168.1.189,52.201.72.99,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.189→52.210.193.207,192.168.1.189,52.210.193.207,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.189→52.30.172.174,192.168.1.189,52.30.172.174,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.189→52.53.67.60,192.168.1.189,52.53.67.60,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.189→52.91.195.142,192.168.1.189,52.91.195.142,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.1.72.72,192.168.1.19,52.1.72.72,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.108.42.151,192.168.1.19,52.108.42.151,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.133.65.155,192.168.1.19,52.133.65.155,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.146.84.103,192.168.1.19,52.146.84.103,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.164.235.44,192.168.1.19,52.164.235.44,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.171.189.219,192.168.1.19,52.171.189.219,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.176.94.211,192.168.1.19,52.176.94.211,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.185.82.221,192.168.1.19,52.185.82.221,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.222.87.127,192.168.1.19,52.222.87.127,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.230.214.105,192.168.1.19,52.230.214.105,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.235.58.175,192.168.1.19,52.235.58.175,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.252.240.238,192.168.1.19,52.252.240.238,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.32.188.192,192.168.1.19,52.32.188.192,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.38.211.174,192.168.1.19,52.38.211.174,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.57.181.115,192.168.1.19,52.57.181.115,10,0.0,0.0,0,0.6085,0.0,0.0,False,0.0,False
192.168.1.19→52.60.11.135,192.168.1.19,52.60.11.135,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.67.61.32,192.168.1.19,52.67.61.32,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.19→52.98.120.54,192.168.1.19,52.98.120.54,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.190→52.153.75.156,192.168.1.190,52.153.75.156,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.190→52.169.198.16,192.168.1.190,52.169.198.16,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.190→52.18.241.144,192.168.1.190,52.18.241.144,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.190→52.192.87.108,192.168.1.190,52.192.87.108,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.190→52.222.87.127,192.168.1.190,52.222.87.127,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.190→52.240.94.101,192.168.1.190,52.240.94.101,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.190→52.57.189.101,192.168.1.190,52.57.189.101,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.190→52.68.177.170,192.168.1.190,52.68.177.170,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.190→52.96.212.92,192.168.1.190,52.96.212.92,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.191→52.0.241.24,192.168.1.191,52.0.241.24,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.191→52.0.254.206,192.168.1.191,52.0.254.206,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.191→52.123.99.233,192.168.1.191,52.123.99.233,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.191→52.140.245.52,192.168.1.191,52.140.245.52,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.191→52.147.198.242,192.168.1.191,52.147.198.242,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.191→52.201.72.99,192.168.1.191,52.201.72.99,10,0.0,0.0,0,1.4527,0.0,0.0,False,0.0,False
192.168.1.191→52.224.115.122,192.168.1.191,52.224.115.122,14,0.0,0.0,0,0.7115,0.0,0.0,False,0.0,False
192.168.1.191→52.28.159.175,192.168.1.191,52.28.159.175,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.191→52.80.175.120,192.168.1.191,52.80.175.120,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
10.0.1.106→52.96.212.92,10.0.1.106,52.96.212.92,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.192→52.125.177.168,192.168.1.192,52.125.177.168,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.192→52.153.75.156,192.168.1.192,52.153.75.156,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.192→52.190.26.88,192.168.1.192,52.190.26.88,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.192→52.201.72.99,192.168.1.192,52.201.72.99,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.192→52.21.162.44,192.168.1.192,52.21.162.44,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.192→52.219.227.101,192.168.1.192,52.219.227.101,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.192→52.30.193.176,192.168.1.192,52.30.193.176,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.192→52.60.11.135,192.168.1.192,52.60.11.135,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.192→52.7.235.177,192.168.1.192,52.7.235.177,15,0.0,0.0,0,1.261,0.0,0.0,False,0.0,False
192.168.1.192→52.80.175.120,192.168.1.192,52.80.175.120,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.192→52.92.5.8,192.168.1.192,52.92.5.8,10,0.0,0.0,0,0.9147,0.0,0.0,False,0.0,False
192.168.1.193→52.125.177.168,192.168.1.193,52.125.177.168,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.193→52.18.241.144,192.168.1.193,52.18.241.144,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.193→52.180.116.96,192.168.1.193,52.180.116.96,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.193→52.185.82.221,192.168.1.193,52.185.82.221,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.193→52.220.160.138,192.168.1.193,52.220.160.138,5,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.193→52.35.45.71,192.168.1.193,52.35.45.71,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.193→52.45.97.168,192.168.1.193,52.45.97.168,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.193→52.75.67.202,192.168.1.193,52.75.67.202,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.193→52.81.92.222,192.168.1.193,52.81.92.222,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.194→52.219.23.155,192.168.1.194,52.219.23.155,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.194→52.235.117.1,192.168.1.194,52.235.117.1,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.194→52.26.80.173,192.168.1.194,52.26.80.173,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.194→52.95.236.200,192.168.1.194,52.95.236.200,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.195→52.13.106.232,192.168.1.195,52.13.106.232,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.195→52.180.116.96,192.168.1.195,52.180.116.96,8,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.195→52.239.190.50,192.168.1.195,52.239.190.50,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.195→52.30.169.56,192.168.1.195,52.30.169.56,12,0.0,0.0,0,1.2712,0.0,0.0,False,0.0,False
192.168.1.195→52.64.251.121,192.168.1.195,52.64.251.121,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.196→52.108.42.151,192.168.1.196,52.108.42.151,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.196→52.253.119.40,192.168.1.196,52.253.119.40,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.196→52.30.169.56,192.168.1.196,52.30.169.56,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.196→52.31.1.167,192.168.1.196,52.31.1.167,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.196→52.57.86.157,192.168.1.196,52.57.86.157,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.107.81.230,192.168.1.197,52.107.81.230,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.117.73.22,192.168.1.197,52.117.73.22,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.125.99.159,192.168.1.197,52.125.99.159,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.129.71.22,192.168.1.197,52.129.71.22,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.158.10.202,192.168.1.197,52.158.10.202,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.21.162.44,192.168.1.197,52.21.162.44,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.222.87.127,192.168.1.197,52.222.87.127,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.230.214.105,192.168.1.197,52.230.214.105,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.31.1.167,192.168.1.197,52.31.1.167,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.32.188.192,192.168.1.197,52.32.188.192,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.36.7.21,192.168.1.197,52.36.7.21,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.38.211.174,192.168.1.197,52.38.211.174,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.74.84.106,192.168.1.197,52.74.84.106,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.197→52.95.236.200,192.168.1.197,52.95.236.200,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.198→52.159.83.2,192.168.1.198,52.159.83.2,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.198→52.185.82.221,192.168.1.198,52.185.82.221,12,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.198→52.186.186.152,192.168.1.198,52.186.186.152,10,0.0,0.0,0,0.7841,0.0,0.0,False,0.0,False
192.168.1.198→52.201.72.99,192.168.1.198,52.201.72.99,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.198→52.204.28.79,192.168.1.198,52.204.28.79,14,0.0,0.0,0,0.7411,0.0,0.0,False,0.0,False
192.168.1.198→52.227.82.31,192.168.1.198,52.227.82.31,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.198→52.235.108.193,192.168.1.198,52.235.108.193,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.198→52.244.114.127,192.168.1.198,52.244.114.127,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.198→52.30.169.56,192.168.1.198,52.30.169.56,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.198→52.43.170.188,192.168.1.198,52.43.170.188,11,0.0,0.0,0,0.9188,0.0,0.0,False,0.0,False
192.168.1.198→52.57.86.157,192.168.1.198,52.57.86.157,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.198→52.67.61.32,192.168.1.198,52.67.61.32,14,0.0,0.0,0,0.7575,0.0,0.0,False,0.0,False
192.168.1.198→52.81.92.222,192.168.1.198,52.81.92.222,12,0.0,0.0,0,1.0954,0.0,0.0,False,0.0,False
192.168.1.199→52.166.83.171,192.168.1.199,52.166.83.171,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.199→52.19.247.51,192.168.1.199,52.19.247.51,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.199→52.214.107.150,192.168.1.199,52.214.107.150,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.199→52.229.178.142,192.168.1.199,52.229.178.142,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.199→52.240.150.150,192.168.1.199,52.240.150.150,6,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.199→52.46.218.32,192.168.1.199,52.46.218.32,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.199→52.93.117.242,192.168.1.199,52.93.117.242,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.2→52.1.72.72,192.168.1.2,52.1.72.72,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.2→52.101.146.63,192.168.1.2,52.101.146.63,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.2→52.117.49.45,192.168.1.2,52.117.49.45,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.2→52.129.71.22,192.168.1.2,52.129.71.22,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.2→52.153.75.156,192.168.1.2,52.153.75.156,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.2→52.159.83.2,192.168.1.2,52.159.83.2,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.2→52.164.235.44,192.168.1.2,52.164.235.44,11,0.0,0.0,0,0.8671,0.0,0.0,False,0.0,False
192.168.1.2→52.167.244.25,192.168.1.2,52.167.244.25,12,0.0,0.0,0,0.8286,0.0,0.0,False,0.0,False
192.168.1.2→52.220.160.138,192.168.1.2,52.220.160.138,7,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.2→52.30.172.174,192.168.1.2,52.30.172.174,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.2→52.83.248.181,192.168.1.2,52.83.248.181,9,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.2→52.95.236.200,192.168.1.2,52.95.236.200,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.2→52.98.120.54,192.168.1.2,52.98.120.54,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.20→52.123.99.233,192.168.1.20,52.123.99.233,13,0.0,0.0,0,1.0353,0.0,0.0,False,0.0,False
192.168.1.20→52.156.105.203,192.168.1.20,52.156.105.203,4,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.20→52.192.87.108,192.168.1.20,52.192.87.108,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
192.168.1.20→52.200.13.94,192.168.1.20,52.200.13.94,3,0.0,0.0,0,,0.0,0.0,False,0.0,False
