pair_id,src_ip,dst_ip,flow_count,beacon_confidence,duration_std,uncommon_port_hits,avg_total_bytes,off_hour_connections,priority_score
10.0.2.13→52.239.190.50,10.0.2.13,52.239.190.50,3,0.0,1.8075,3,15181.0,0,1
10.0.2.13→52.171.189.219,10.0.2.13,52.171.189.219,3,0.0,9.4223,2,19970.67,0,1
10.0.2.13→52.164.235.44,10.0.2.13,52.164.235.44,3,0.0,3.0111,0,24404.67,2,1
10.0.2.13→52.0.254.206,10.0.2.13,52.0.254.206,3,0.0,1.1556,3,8080.33,0,1
10.0.2.131→52.159.83.2,10.0.2.131,52.159.83.2,3,0.0,1.1131,1,66107.33,0,1
10.0.2.131→52.121.235.85,10.0.2.131,52.121.235.85,4,0.0,5.9487,3,36703.0,0,1
10.0.2.130→52.88.101.137,10.0.2.130,52.88.101.137,3,0.0,2.3461,2,5190.67,0,1
10.0.2.130→52.74.84.106,10.0.2.130,52.74.84.106,3,0.0,6.8511,2,8362.0,0,1
192.168.1.25→52.195.208.14,192.168.1.25,52.195.208.14,3,0.0,1.6092,3,2353.33,0,1
192.168.1.25→52.185.82.221,192.168.1.25,52.185.82.221,3,0.0,1.0318,3,31605.33,0,1
192.168.1.25→52.0.254.206,192.168.1.25,52.0.254.206,3,0.0,18.0677,3,6693.67,0,1
192.168.1.249→52.95.236.200,192.168.1.249,52.95.236.200,3,0.0,1.7518,1,14045.67,0,1
10.0.2.121→52.146.179.54,10.0.2.121,52.146.179.54,3,0.0,1.3164,2,6328.0,0,1
10.0.2.120→52.124.197.123,10.0.2.120,52.124.197.123,5,0.0,10.0003,3,22772.2,0,1
10.0.2.12→52.67.176.79,10.0.2.12,52.67.176.79,3,0.0,11.5995,2,5422.0,0,1
10.0.2.12→52.30.169.56,10.0.2.12,52.30.169.56,3,0.0,2.9919,2,11163.0,0,1
10.0.2.124→52.30.169.56,10.0.2.124,52.30.169.56,6,0.0,5.9203,5,27973.33,0,1
10.0.2.124→52.146.179.54,10.0.2.124,52.146.179.54,3,0.0,41.7696,2,13979.33,0,1
10.0.2.123→52.93.117.242,10.0.2.123,52.93.117.242,3,0.0,0.6015,3,24295.0,0,1
10.0.2.123→52.204.28.79,10.0.2.123,52.204.28.79,3,0.0,1.8921,2,54278.0,0,1
10.0.2.122→52.81.60.195,10.0.2.122,52.81.60.195,3,0.0,1.1574,2,15697.67,0,1
10.0.2.125→52.83.248.181,10.0.2.125,52.83.248.181,8,0.0,13.3755,7,14236.25,0,1
10.0.2.127→52.125.177.168,10.0.2.127,52.125.177.168,3,0.0,6.097,0,10840.67,2,1
10.0.2.126→52.62.117.113,10.0.2.126,52.62.117.113,3,0.0,2.1847,1,11478.33,0,1
10.0.2.115→52.159.90.10,10.0.2.115,52.159.90.10,3,0.0,2.6502,1,14547.33,0,1
10.0.2.115→52.117.191.81,10.0.2.115,52.117.191.81,3,0.0,4.3867,2,3425.0,0,1
10.0.2.114→52.192.87.108,10.0.2.114,52.192.87.108,3,0.0,0.5446,2,21662.0,0,1
10.0.2.114→52.160.200.17,10.0.2.114,52.160.200.17,5,0.0,14.9716,4,5487.2,0,1
10.0.2.114→52.159.90.10,10.0.2.114,52.159.90.10,4,0.0,1.137,2,22837.0,0,1
192.168.1.252→52.185.69.232,192.168.1.252,52.185.69.232,3,0.0,5.054,1,3622.67,0,1
192.168.1.251→52.53.67.60,192.168.1.251,52.53.67.60,3,0.0,0.8344,2,6317.33,0,1
192.168.1.251→52.176.94.211,192.168.1.251,52.176.94.211,3,0.0,1.5853,2,12771.0,0,1
10.0.2.117→52.75.141.226,10.0.2.117,52.75.141.226,3,0.0,11.5244,3,13111.67,0,1
10.0.2.117→52.133.65.155,10.0.2.117,52.133.65.155,3,0.0,15.8276,1,36937.67,0,1
10.0.2.116→52.71.3.212,10.0.2.116,52.71.3.212,3,0.0,0.6847,1,10584.67,0,1
10.0.2.116→52.158.75.62,10.0.2.116,52.158.75.62,3,0.0,0.5871,3,4826.67,0,1
10.0.2.118→52.188.223.168,10.0.2.118,52.188.223.168,3,0.0,16.6402,0,9941.0,2,1
10.0.2.118→52.163.173.65,10.0.2.118,52.163.173.65,3,0.0,3.7225,1,7093.0,0,1
10.0.2.118→52.129.71.22,10.0.2.118,52.129.71.22,3,0.0,1.2668,2,6093.67,0,1
10.0.2.117→52.96.212.92,10.0.2.117,52.96.212.92,5,0.0,5.8158,2,8133.2,0,1
192.168.1.252→52.77.82.17,192.168.1.252,52.77.82.17,6,0.0,4.4177,4,11462.17,0,1
192.168.1.252→52.49.47.194,192.168.1.252,52.49.47.194,3,0.0,26.4161,3,31192.33,0,1
192.168.1.252→52.26.80.173,192.168.1.252,52.26.80.173,3,0.0,1.3076,2,10449.33,0,1
10.0.2.109→52.29.3.76,10.0.2.109,52.29.3.76,3,0.0,2.3848,2,53395.33,0,1
10.0.2.109→52.200.13.94,10.0.2.109,52.200.13.94,3,0.0,0.5715,2,17722.0,0,1
10.0.2.111→52.201.81.222,10.0.2.111,52.201.81.222,3,0.0,3.7605,2,76382.0,0,1
10.0.2.110→52.88.13.186,10.0.2.110,52.88.13.186,9,0.0,2.856,5,30271.11,0,1
10.0.2.110→52.134.84.162,10.0.2.110,52.134.84.162,3,0.0,10.3395,3,24909.33,0,1
10.0.2.110→52.1.72.72,10.0.2.110,52.1.72.72,3,0.0,6.201,2,5950.0,0,1
10.0.2.113→52.250.188.94,10.0.2.113,52.250.188.94,3,0.0,0.8943,2,15265.0,0,1
10.0.2.113→52.108.42.151,10.0.2.113,52.108.42.151,5,0.0,1.6931,3,14323.6,0,1
10.0.2.112→52.43.87.64,10.0.2.112,52.43.87.64,7,0.0,3.5631,0,24577.29,2,1
10.0.2.112→52.19.247.51,10.0.2.112,52.19.247.51,3,0.0,1.7885,3,2297.0,0,1
10.0.2.112→52.146.179.54,10.0.2.112,52.146.179.54,3,0.0,16.4017,0,10137.33,2,1
10.0.2.112→52.107.17.86,10.0.2.112,52.107.17.86,3,0.0,5.021,0,4958.67,1,1
10.0.2.115→52.229.178.142,10.0.2.115,52.229.178.142,3,0.0,0.7731,2,13509.0,0,1
10.0.2.103→52.8.74.82,10.0.2.103,52.8.74.82,3,0.0,17.7359,2,7438.67,0,1
192.168.1.26→52.176.163.85,192.168.1.26,52.176.163.85,3,0.0,2.6611,1,9639.0,0,1
192.168.1.26→52.10.55.130,192.168.1.26,52.10.55.130,3,0.0,3.9334,3,9106.67,0,1
192.168.1.26→52.1.72.72,192.168.1.26,52.1.72.72,3,0.0,3.2731,1,19875.67,0,1
192.168.1.253→52.95.236.200,192.168.1.253,52.95.236.200,3,0.0,1.2321,2,4172.33,0,1
192.168.1.253→52.26.80.173,192.168.1.253,52.26.80.173,3,0.0,12.0851,2,14028.33,0,1
10.0.2.105→52.153.75.156,10.0.2.105,52.153.75.156,3,0.0,3.8242,0,43905.33,2,1
10.0.2.104→52.93.78.128,10.0.2.104,52.93.78.128,3,0.0,2.1996,3,5355.0,0,1
10.0.2.104→52.68.177.170,10.0.2.104,52.68.177.170,3,0.0,0.9198,0,27113.0,1,1
10.0.2.104→52.253.119.40,10.0.2.104,52.253.119.40,3,0.0,9.8511,1,12755.33,0,1
10.0.2.108→52.167.244.25,10.0.2.108,52.167.244.25,3,0.0,12.766,3,12869.67,0,1
10.0.2.107→52.57.86.157,10.0.2.107,52.57.86.157,3,0.0,0.7064,1,73365.33,0,1
10.0.2.107→52.28.159.175,10.0.2.107,52.28.159.175,4,0.0,14.4105,2,36429.0,0,1
10.0.2.107→52.157.153.194,10.0.2.107,52.157.153.194,6,0.0,34.1737,4,5631.67,0,1
10.0.2.106→52.88.101.137,10.0.2.106,52.88.101.137,3,0.0,2.0717,1,5963.0,0,1
10.0.2.1→52.92.5.8,10.0.2.1,52.92.5.8,3,0.0,3.8589,2,47327.0,0,1
10.0.2.1→52.60.11.135,10.0.2.1,52.60.11.135,3,0.0,1.7661,1,7217.33,0,1
10.0.1.99→52.19.247.51,10.0.1.99,52.19.247.51,3,0.0,7.0207,2,15756.67,0,1
192.168.1.28→52.158.10.202,192.168.1.28,52.158.10.202,6,0.0,10.9946,3,15974.83,0,1
192.168.1.27→52.39.184.95,192.168.1.27,52.39.184.95,3,0.0,1.0276,3,28812.33,0,1
192.168.1.27→52.210.193.207,192.168.1.27,52.210.193.207,3,0.0,2.1324,3,54723.67,0,1
10.0.2.10→52.57.181.115,10.0.2.10,52.57.181.115,3,0.0,1.332,1,17500.0,0,1
10.0.2.102→52.240.188.130,10.0.2.102,52.240.188.130,4,0.0,3.7536,3,25142.25,0,1
10.0.2.102→52.219.23.155,10.0.2.102,52.219.23.155,3,0.0,1.7021,3,3675.0,0,1
10.0.2.102→52.219.227.101,10.0.2.102,52.219.227.101,3,0.0,0.7545,0,16442.0,3,1
10.0.2.102→52.125.99.159,10.0.2.102,52.125.99.159,6,0.0,2.0633,3,10120.5,0,1
10.0.2.101→52.88.101.137,10.0.2.101,52.88.101.137,3,0.0,6.7351,3,3685.0,0,1
10.0.2.101→52.30.193.176,10.0.2.101,52.30.193.176,3,0.0,1.6042,3,33639.0,0,1
10.0.2.101→52.13.106.232,10.0.2.101,52.13.106.232,3,0.0,4.2686,2,2058.0,0,1
10.0.2.104→52.129.71.22,10.0.2.104,52.129.71.22,3,0.0,1.4478,1,2600.33,0,1
10.0.1.88→52.95.236.200,10.0.1.88,52.95.236.200,3,0.0,0.3864,0,47577.67,0,1
192.168.1.29→52.67.46.173,192.168.1.29,52.67.46.173,3,0.0,13.2701,2,19394.33,0,1
192.168.1.29→52.101.146.63,192.168.1.29,52.101.146.63,3,0.0,2.201,3,36347.0,0,1
192.168.1.28→52.77.82.17,192.168.1.28,52.77.82.17,3,0.0,15.6702,2,48348.67,0,1
10.0.1.91→52.31.1.167,10.0.1.91,52.31.1.167,7,0.0,1.9753,6,20363.43,0,1
10.0.1.90→52.236.48.89,10.0.1.90,52.236.48.89,3,0.0,1.4663,3,18439.0,0,1
10.0.1.90→52.201.81.222,10.0.1.90,52.201.81.222,6,0.0,2.6064,5,21576.0,0,1
10.0.1.93→52.177.52.176,10.0.1.93,52.177.52.176,3,0.0,0.7119,2,16849.0,0,1
10.0.1.91→52.71.3.212,10.0.1.91,52.71.3.212,3,0.0,4.9309,3,3371.0,0,1
10.0.1.95→52.101.146.63,10.0.1.95,52.101.146.63,3,0.0,15.2944,1,12885.33,0,1
10.0.1.93→52.94.90.56,10.0.1.93,52.94.90.56,3,0.0,10.7357,3,5815.67,0,1
10.0.1.95→52.159.90.10,10.0.1.95,52.159.90.10,3,0.0,5.3484,1,13294.0,0,1
10.0.1.98→52.75.141.226,10.0.1.98,52.75.141.226,3,0.0,2.0447,3,26540.67,0,1
10.0.1.97→52.62.161.110,10.0.1.97,52.62.161.110,3,0.0,2.8219,3,22914.0,0,1
10.0.1.97→52.180.116.96,10.0.1.97,52.180.116.96,3,0.0,5.1504,3,61553.0,0,1
10.0.2.10→52.147.198.242,10.0.2.10,52.147.198.242,3,0.0,0.877,3,21851.0,0,1
10.0.1.82→52.83.248.181,10.0.1.82,52.83.248.181,3,0.0,1.5582,2,16572.67,0,1
192.168.1.3→52.30.193.176,192.168.1.3,52.30.193.176,3,0.0,2.5434,0,6181.67,2,1
192.168.1.3→52.176.238.203,192.168.1.3,52.176.238.203,6,0.0,1.4214,0,33251.17,1,1
10.0.1.87→52.216.254.66,10.0.1.87,52.216.254.66,3,0.0,1.8747,3,50704.67,0,1
10.0.1.87→52.159.90.10,10.0.1.87,52.159.90.10,3,0.0,2.6112,0,11480.0,1,1
10.0.1.86→52.227.82.31,10.0.1.86,52.227.82.31,3,0.0,2.3655,2,9660.0,0,1
10.0.1.85→52.59.192.87,10.0.1.85,52.59.192.87,3,0.0,3.8194,3,40138.0,0,1
10.0.1.85→52.10.55.130,10.0.1.85,52.10.55.130,3,0.0,7.7025,2,3978.0,0,1
10.0.1.88→52.68.177.170,10.0.1.88,52.68.177.170,3,0.0,2.8382,1,9371.33,0,1
10.0.1.88→52.156.105.203,10.0.1.88,52.156.105.203,3,0.0,0.9432,3,7609.67,0,1
10.0.1.88→52.1.72.72,10.0.1.88,52.1.72.72,3,0.0,1.6871,1,14505.33,0,1
10.0.1.9→52.222.87.127,10.0.1.9,52.222.87.127,3,0.0,4.2001,2,11707.67,0,1
10.0.1.9→52.160.200.17,10.0.1.9,52.160.200.17,4,0.0,3.387,3,9713.75,0,1
10.0.1.89→52.82.59.7,10.0.1.89,52.82.59.7,3,0.0,3.7541,2,18470.67,0,1
10.0.1.89→52.43.170.188,10.0.1.89,52.43.170.188,3,0.0,2.1058,2,18623.0,0,1
10.0.1.89→52.214.107.150,10.0.1.89,52.214.107.150,3,0.0,0.9178,2,35586.67,0,1
10.0.1.8→52.156.105.203,10.0.1.8,52.156.105.203,4,0.0,0.5121,2,15364.5,0,1
10.0.1.79→52.43.33.26,10.0.1.79,52.43.33.26,4,0.0,1.7887,3,10551.75,0,1
192.168.1.32→52.240.188.130,192.168.1.32,52.240.188.130,3,0.0,2.8332,1,7209.67,0,1
192.168.1.32→52.210.193.207,192.168.1.32,52.210.193.207,3,0.0,1.9899,2,2952.0,0,1
192.168.1.32→52.139.72.252,192.168.1.32,52.139.72.252,6,0.0,19.5432,4,11615.83,0,1
192.168.1.31→52.233.49.105,192.168.1.31,52.233.49.105,3,0.0,1.4356,2,13479.67,0,1
10.0.1.81→52.87.90.12,10.0.1.81,52.87.90.12,3,0.0,7.8661,2,22419.33,0,1
10.0.1.81→52.21.247.25,10.0.1.81,52.21.247.25,3,0.0,1.1413,2,8372.0,0,1
10.0.1.81→52.164.235.44,10.0.1.81,52.164.235.44,3,0.0,0.6432,2,30562.0,0,1
10.0.1.81→52.159.83.2,10.0.1.81,52.159.83.2,3,0.0,0.6183,1,30517.67,0,1
10.0.1.80→52.57.181.115,10.0.1.80,52.57.181.115,3,0.0,4.0821,2,6868.33,0,1
10.0.1.84→52.62.161.110,10.0.1.84,52.62.161.110,4,0.0,24.9018,2,17429.0,0,1
10.0.1.84→52.43.33.26,10.0.1.84,52.43.33.26,3,0.0,6.3117,2,55812.33,0,1
10.0.1.84→52.32.188.192,10.0.1.84,52.32.188.192,3,0.0,1.4901,2,25950.33,0,1
10.0.1.84→52.176.94.211,10.0.1.84,52.176.94.211,3,0.0,0.702,3,16985.67,0,1
10.0.1.83→52.39.184.95,10.0.1.83,52.39.184.95,4,0.0,2.6897,1,8606.25,0,1
10.0.1.70→52.138.139.18,10.0.1.70,52.138.139.18,5,0.0,26.1578,4,10028.0,0,1
192.168.1.33→52.32.245.196,192.168.1.33,52.32.245.196,3,0.0,2.1557,1,16109.33,0,1
192.168.1.32→52.43.33.26,192.168.1.32,52.43.33.26,3,0.0,35.6464,1,3264.67,0,1
10.0.1.74→52.233.49.105,10.0.1.74,52.233.49.105,3,0.0,7.6858,3,9798.0,0,1
10.0.1.74→52.140.174.236,10.0.1.74,52.140.174.236,3,0.0,31.4346,1,5785.0,0,1
10.0.1.73→52.77.82.17,10.0.1.73,52.77.82.17,3,0.0,7.3552,3,3681.67,0,1
10.0.1.72→52.75.67.202,10.0.1.72,52.75.67.202,5,0.0,4.0146,5,19463.4,0,1
10.0.1.75→52.216.254.66,10.0.1.75,52.216.254.66,3,0.0,5.0656,1,25130.67,0,1
10.0.1.75→52.208.131.213,10.0.1.75,52.208.131.213,5,0.0,1.7434,2,18067.8,0,1
10.0.1.77→52.74.193.127,10.0.1.77,52.74.193.127,7,0.0,1.3125,4,31479.86,0,1
10.0.1.76→52.31.1.167,10.0.1.76,52.31.1.167,3,0.0,7.1545,0,20962.33,1,1
10.0.1.79→52.146.84.103,10.0.1.79,52.146.84.103,3,0.0,9.0355,1,23968.33,0,1
10.0.1.78→52.43.87.64,10.0.1.78,52.43.87.64,3,0.0,1.2044,2,27691.33,0,1
10.0.1.78→52.138.139.18,10.0.1.78,52.138.139.18,3,0.0,5.1751,2,6391.0,0,1
10.0.1.8→52.30.193.176,10.0.1.8,52.30.193.176,4,0.0,82.165,1,27293.25,0,1
10.0.1.64→52.81.92.222,10.0.1.64,52.81.92.222,3,0.0,1.8416,3,88583.33,0,1
10.0.1.64→52.8.0.126,10.0.1.64,52.8.0.126,3,0.0,1.0375,0,25426.33,1,1
10.0.1.64→52.154.209.186,10.0.1.64,52.154.209.186,4,0.0,12.9439,3,18010.25,0,1
10.0.1.63→52.196.32.13,10.0.1.63,52.196.32.13,3,0.0,1.876,2,3216.33,0,1
192.168.1.35→52.97.123.59,192.168.1.35,52.97.123.59,3,0.0,2.9923,3,6795.33,0,1
192.168.1.35→52.21.247.25,192.168.1.35,52.21.247.25,3,0.0,2.5791,3,20445.33,0,1
192.168.1.34→52.97.123.59,192.168.1.34,52.97.123.59,4,0.0,1.2592,4,23326.0,0,1
192.168.1.34→52.83.248.181,192.168.1.34,52.83.248.181,3,0.0,1.8342,2,4114.67,0,1
10.0.1.68→52.30.193.176,10.0.1.68,52.30.193.176,3,0.0,0.5326,2,5882.67,0,1
10.0.1.67→52.83.248.181,10.0.1.67,52.83.248.181,5,0.0,3.6589,3,28104.0,0,1
10.0.1.7→52.157.153.194,10.0.1.7,52.157.153.194,3,0.0,5.7913,2,44368.67,0,1
10.0.1.69→52.36.7.21,10.0.1.69,52.36.7.21,3,0.0,3.7281,2,8142.33,0,1
10.0.1.72→52.201.72.99,10.0.1.72,52.201.72.99,3,0.0,13.0337,2,15235.33,0,1
10.0.1.72→52.157.153.194,10.0.1.72,52.157.153.194,3,0.0,5.8499,3,20611.33,0,1
10.0.1.71→52.92.5.8,10.0.1.71,52.92.5.8,3,0.0,3.4785,2,68074.67,0,1
10.0.1.71→52.176.94.211,10.0.1.71,52.176.94.211,3,0.0,0.7508,1,8734.33,0,1
192.168.1.38→52.60.11.135,192.168.1.38,52.60.11.135,3,0.0,15.5124,2,4706.67,0,1
192.168.1.38→52.26.80.173,192.168.1.38,52.26.80.173,3,0.0,3.3957,1,26517.67,0,1
192.168.1.38→52.201.81.222,192.168.1.38,52.201.81.222,5,0.0,44.4146,5,30671.8,0,1
192.168.1.38→52.118.29.124,192.168.1.38,52.118.29.124,3,0.0,2.9813,1,23500.0,0,1
10.0.1.53→52.74.84.106,10.0.1.53,52.74.84.106,3,0.0,7.2771,3,21774.67,0,1
10.0.1.56→52.253.119.40,10.0.1.56,52.253.119.40,3,0.0,2.146,1,36496.33,0,1
10.0.1.59→52.121.235.85,10.0.1.59,52.121.235.85,3,0.0,2.063,3,20930.0,0,1
10.0.1.58→52.64.251.121,10.0.1.58,52.64.251.121,3,0.0,3.2712,3,8561.33,0,1
10.0.1.58→52.240.94.101,10.0.1.58,52.240.94.101,3,0.0,0.5159,1,10179.33,0,1
10.0.1.60→52.76.232.41,10.0.1.60,52.76.232.41,3,0.0,5.6743,2,14272.0,0,1
10.0.1.60→52.59.192.87,10.0.1.60,52.59.192.87,3,0.0,2.161,3,14414.0,0,1
10.0.1.6→52.235.62.247,10.0.1.6,52.235.62.247,3,0.0,1.6798,2,10723.67,0,1
10.0.1.62→52.97.123.59,10.0.1.62,52.97.123.59,3,0.0,12.271,1,7639.33,0,1
10.0.1.62→52.76.232.41,10.0.1.62,52.76.232.41,7,0.0,7.2154,3,20565.71,0,1
10.0.1.65→52.219.23.155,10.0.1.65,52.219.23.155,4,0.0,1.1095,3,31464.5,0,1
10.0.1.46→52.67.61.32,10.0.1.46,52.67.61.32,3,0.0,3.3433,1,34742.33,0,1
10.0.1.46→52.38.211.174,10.0.1.46,52.38.211.174,3,0.0,5.2957,1,9103.33,0,1
192.168.1.4→52.30.172.174,192.168.1.4,52.30.172.174,11,0.0,11.1483,8,19536.36,0,1
192.168.1.4→52.125.99.159,192.168.1.4,52.125.99.159,3,0.0,3.5051,2,9241.67,0,1
192.168.1.39→52.71.2.187,192.168.1.39,52.71.2.187,3,0.0,4.8747,2,2544.67,0,1
10.0.1.5→52.67.176.79,10.0.1.5,52.67.176.79,3,0.0,10.7479,2,14076.67,0,1
10.0.1.5→52.45.97.168,10.0.1.5,52.45.97.168,3,0.0,0.6169,3,29190.67,0,1
10.0.1.49→52.62.117.113,10.0.1.49,52.62.117.113,3,0.0,0.8696,1,3989.67,0,1
10.0.1.49→52.134.84.162,10.0.1.49,52.134.84.162,3,0.0,2.34,3,38997.67,0,1
10.0.1.51→52.156.105.203,10.0.1.51,52.156.105.203,3,0.0,2.1984,2,8211.0,0,1
10.0.1.50→52.196.32.13,10.0.1.50,52.196.32.13,4,0.0,3.2431,3,10771.5,0,1
10.0.1.52→52.125.177.168,10.0.1.52,52.125.177.168,4,0.0,1.3688,3,7629.75,0,1
10.0.1.51→52.50.76.131,10.0.1.51,52.50.76.131,3,0.0,1.9137,3,17634.0,0,1
10.0.1.51→52.227.82.31,10.0.1.51,52.227.82.31,3,0.0,2.9229,2,7598.67,0,1
10.0.1.129→52.207.69.39,10.0.1.129,52.207.69.39,3,0.0,12.8223,3,34389.67,0,1
192.168.1.89→52.62.117.113,192.168.1.89,52.62.117.113,4,0.0,0.8434,3,33374.75,0,1
192.168.1.89→52.48.103.109,192.168.1.89,52.48.103.109,3,0.0,1.2032,3,29761.0,0,1
192.168.1.89→52.252.240.238,192.168.1.89,52.252.240.238,3,0.0,3.0849,3,37109.0,0,1
192.168.1.89→52.192.221.104,192.168.1.89,52.192.221.104,3,0.0,1.1021,3,9250.33,0,1
192.168.1.88→52.156.105.203,192.168.1.88,52.156.105.203,3,0.0,1.2793,3,7086.0,0,1
192.168.1.87→52.31.1.167,192.168.1.87,52.31.1.167,3,0.0,44.3207,3,7921.67,0,1
10.0.1.131→52.233.49.105,10.0.1.131,52.233.49.105,3,0.0,5.753,1,4765.33,0,1
10.0.1.131→52.107.81.230,10.0.1.131,52.107.81.230,3,0.0,3.6433,1,5529.67,0,1
10.0.1.132→52.29.3.76,10.0.1.132,52.29.3.76,3,0.0,7.8873,1,8330.67,0,1
10.0.1.132→52.240.150.150,10.0.1.132,52.240.150.150,3,0.0,1.0293,2,3038.67,0,1
10.0.1.132→52.163.245.96,10.0.1.132,52.163.245.96,3,0.0,0.942,1,40096.0,0,1
10.0.1.135→52.28.159.175,10.0.1.135,52.28.159.175,3,0.0,3.8939,1,7946.33,0,1
10.0.1.135→52.216.254.66,10.0.1.135,52.216.254.66,3,0.0,1.1073,1,11037.33,0,1
10.0.1.136→52.88.101.137,10.0.1.136,52.88.101.137,3,0.0,1.1633,3,57133.0,0,1
10.0.1.136→52.5.206.13,10.0.1.136,52.5.206.13,3,0.0,1.6697,1,6490.67,0,1
10.0.1.41→52.186.186.152,10.0.1.41,52.186.186.152,3,0.0,17.7736,2,23190.33,0,1
10.0.1.40→52.77.82.17,10.0.1.40,52.77.82.17,3,0.0,8.7185,3,6332.67,0,1
192.168.1.42→52.157.153.194,192.168.1.42,52.157.153.194,3,0.0,13.6809,1,36509.0,0,1
192.168.1.41→52.220.176.136,192.168.1.41,52.220.176.136,3,0.0,9.0463,2,26287.33,0,1
192.168.1.41→52.172.189.147,192.168.1.41,52.172.189.147,3,0.0,1.2078,3,18477.67,0,1
192.168.1.40→52.73.192.243,192.168.1.40,52.73.192.243,4,0.0,0.9463,1,11000.0,0,1
192.168.1.40→52.107.81.230,192.168.1.40,52.107.81.230,3,0.0,3.1566,3,18698.33,0,1
10.0.1.44→52.196.32.13,10.0.1.44,52.196.32.13,3,0.0,3.8139,2,8851.67,0,1
10.0.1.42→52.97.123.59,10.0.1.42,52.97.123.59,4,0.0,0.4543,0,11809.75,0,1
10.0.1.42→52.32.245.196,10.0.1.42,52.32.245.196,3,0.0,5.6495,1,25101.0,0,1
10.0.1.46→52.233.49.105,10.0.1.46,52.233.49.105,3,0.0,3.6514,2,66337.0,0,1
10.0.1.45→52.30.193.176,10.0.1.45,52.30.193.176,3,0.0,9.9295,3,5789.67,0,1
10.0.1.45→52.244.114.127,10.0.1.45,52.244.114.127,3,0.0,1.6927,3,17688.67,0,1
10.0.1.45→52.235.62.247,10.0.1.45,52.235.62.247,3,0.0,2.5857,3,22344.0,0,1
10.0.1.44→52.73.192.243,10.0.1.44,52.73.192.243,3,0.0,2.4038,2,19964.67,0,1
10.0.1.48→52.182.151.72,10.0.1.48,52.182.151.72,4,0.0,5.7412,0,44664.5,4,1
10.0.1.33→52.71.3.212,10.0.1.33,52.71.3.212,3,0.0,3.8986,3,27246.67,0,1
192.168.1.44→52.154.51.29,192.168.1.44,52.154.51.29,3,0.0,0.865,2,6972.33,0,1
192.168.1.43→52.87.90.12,192.168.1.43,52.87.90.12,3,0.0,1.6439,2,16194.0,0,1
192.168.1.43→52.107.81.230,192.168.1.43,52.107.81.230,3,0.0,3.8116,2,9919.33,0,1
192.168.1.42→52.8.74.82,192.168.1.42,52.8.74.82,3,0.0,1.0884,2,2098.0,0,1
192.168.1.42→52.233.49.105,192.168.1.42,52.233.49.105,3,0.0,0.9103,2,4891.0,0,1
10.0.1.36→52.32.158.89,10.0.1.36,52.32.158.89,3,0.0,0.9834,2,2421.33,0,1
10.0.1.36→52.28.159.175,10.0.1.36,52.28.159.175,3,0.0,0.6266,2,35440.33,0,1
10.0.1.36→52.228.185.53,10.0.1.36,52.228.185.53,3,0.0,0.8533,0,38118.0,1,1
10.0.1.35→52.157.153.194,10.0.1.35,52.157.153.194,3,0.0,1.3782,3,32967.33,0,1
10.0.1.38→52.60.11.135,10.0.1.38,52.60.11.135,3,0.0,3.2972,3,7532.33,0,1
10.0.1.4→52.118.29.124,10.0.1.4,52.118.29.124,4,0.0,1.0964,3,7018.0,0,1
10.0.1.39→52.81.56.180,10.0.1.39,52.81.56.180,3,0.0,65.2047,2,20601.33,0,1
10.0.1.42→52.18.241.144,10.0.1.42,52.18.241.144,4,0.0,6.5335,3,8577.5,0,1
10.0.1.41→52.87.62.4,10.0.1.41,52.87.62.4,3,0.0,1.4389,1,18034.67,0,1
10.0.1.41→52.64.101.90,10.0.1.41,52.64.101.90,3,0.0,0.8154,3,10462.67,0,1
10.0.1.29→52.148.111.138,10.0.1.29,52.148.111.138,4,0.0,1.4032,3,24178.25,0,1
10.0.1.29→52.107.81.230,10.0.1.29,52.107.81.230,4,0.0,4.8265,1,46652.25,0,1
192.168.1.44→52.221.252.23,192.168.1.44,52.221.252.23,3,0.0,8.1764,2,11712.67,0,1
192.168.1.44→52.220.160.138,192.168.1.44,52.220.160.138,3,0.0,0.73,0,6414.33,3,1
192.168.1.44→52.157.153.194,192.168.1.44,52.157.153.194,4,0.0,15.6537,1,6733.25,0,1
10.0.1.31→52.233.49.105,10.0.1.31,52.233.49.105,4,0.0,9.384,3,3395.25,0,1
10.0.1.30→52.30.193.176,10.0.1.30,52.30.193.176,3,0.0,3.8087,1,51056.33,0,1
10.0.1.30→52.235.108.193,10.0.1.30,52.235.108.193,3,0.0,5.029,1,11806.67,0,1
10.0.1.33→52.0.241.24,10.0.1.33,52.0.241.24,3,0.0,5.8299,1,4062.67,0,1
10.0.1.32→52.30.169.56,10.0.1.32,52.30.169.56,3,0.0,2.771,3,5621.0,0,1
10.0.1.32→52.235.117.1,10.0.1.32,52.235.117.1,3,0.0,0.5437,2,21807.0,0,1
10.0.1.32→52.216.254.66,10.0.1.32,52.216.254.66,4,0.0,14.5459,3,5691.25,0,1
10.0.1.32→52.133.65.155,10.0.1.32,52.133.65.155,3,0.0,6.629,3,13013.33,0,1
10.0.1.31→52.88.13.186,10.0.1.31,52.88.13.186,3,0.0,1.6767,2,13748.33,0,1
10.0.1.34→52.216.227.179,10.0.1.34,52.216.227.179,4,0.0,1.6847,4,9217.25,0,1
10.0.1.34→52.201.72.99,10.0.1.34,52.201.72.99,3,0.0,0.7516,1,12617.0,0,1
