sax_word,sax_symbol_cv,sax_acf_peak,sax_motif_fraction,sax_passes,n_observations,pair_id,src_ip,dst_ip,sax_prescreen_pass
,,0.0,0.0,False,4,10.0.3.224→52.30.169.56,10.0.3.224,52.30.169.56,False
,,0.0,0.0,False,4,10.0.3.224→52.45.97.168,10.0.3.224,52.45.97.168,False
,,0.0,0.0,False,4,10.0.3.224→52.77.82.17,10.0.3.224,52.77.82.17,False
,,0.0,0.0,False,4,192.168.1.208→52.21.223.241,192.168.1.208,52.21.223.241,False
,,0.0,0.0,False,4,10.0.3.108→52.204.28.79,10.0.3.108,52.204.28.79,False
,,0.0,0.0,False,4,10.0.1.201→52.3.1.64,10.0.1.201,52.3.1.64,False
,,0.0,0.0,False,4,192.168.1.83→52.208.131.213,192.168.1.83,52.208.131.213,False
,,0.0,0.0,False,4,192.168.1.177→52.154.209.186,192.168.1.177,52.154.209.186,False
,,0.0,0.0,False,4,192.168.1.84→52.180.116.96,192.168.1.84,52.180.116.96,False
,,0.0,0.0,False,4,192.168.1.209→52.0.241.24,192.168.1.209,52.0.241.24,False
,,0.0,0.0,False,4,10.0.2.238→52.210.193.207,10.0.2.238,52.210.193.207,False
,,0.0,0.0,False,4,10.0.1.65→52.219.23.155,10.0.1.65,52.219.23.155,False
,,0.0,0.0,False,4,10.0.2.38→52.188.223.168,10.0.2.38,52.188.223.168,False
,,0.0,0.0,False,4,10.0.1.34→52.216.227.179,10.0.1.34,52.216.227.179,False
,,0.0,0.0,False,4,10.0.2.130→52.32.245.196,10.0.2.130,52.32.245.196,False
,,0.0,0.0,False,4,10.0.3.226→52.95.236.200,10.0.3.226,52.95.236.200,False
,,0.0,0.0,False,4,10.0.2.156→52.80.175.120,10.0.2.156,52.80.175.120,False
,,0.0,0.0,False,4,192.168.1.89→52.62.117.113,192.168.1.89,52.62.117.113,False
,,0.0,0.0,False,4,10.0.1.243→52.49.47.194,10.0.1.243,52.49.47.194,False
,,0.0,0.0,False,4,10.0.2.156→52.227.82.31,10.0.2.156,52.227.82.31,False
,,0.0,0.0,False,4,10.0.1.242→52.82.59.7,10.0.1.242,52.82.59.7,False
,,0.0,0.0,False,4,10.0.2.230→52.146.179.54,10.0.2.230,52.146.179.54,False
,,0.0,0.0,False,4,10.0.1.201→52.117.49.45,10.0.1.201,52.117.49.45,False
,,0.0,0.0,False,4,10.0.3.166→52.107.81.230,10.0.3.166,52.107.81.230,False
,,0.0,0.0,False,4,10.0.3.135→52.30.169.56,10.0.3.135,52.30.169.56,False
,,0.0,0.0,False,4,192.168.1.9→52.221.252.23,192.168.1.9,52.221.252.23,False
,,0.0,0.0,False,4,10.0.2.130→52.192.87.108,10.0.2.130,52.192.87.108,False
,,0.0,0.0,False,4,192.168.1.90→52.166.83.171,192.168.1.90,52.166.83.171,False
,,0.0,0.0,False,4,10.0.3.166→52.219.227.101,10.0.3.166,52.219.227.101,False
,,0.0,0.0,False,4,192.168.1.90→52.92.5.8,192.168.1.90,52.92.5.8,False
,,0.0,0.0,False,4,192.168.1.91→52.176.163.85,192.168.1.91,52.176.163.85,False
,,0.0,0.0,False,4,10.0.1.29→52.107.81.230,10.0.1.29,52.107.81.230,False
,,0.0,0.0,False,4,10.0.3.229→52.221.252.23,10.0.3.229,52.221.252.23,False
,,0.0,0.0,False,4,192.168.1.92→52.235.117.1,192.168.1.92,52.235.117.1,False
,,0.0,0.0,False,4,192.168.1.93→52.157.153.194,192.168.1.93,52.157.153.194,False
,,0.0,0.0,False,4,10.0.3.229→52.233.3.152,10.0.3.229,52.233.3.152,False
,,0.0,0.0,False,4,10.0.2.185→52.214.107.150,10.0.2.185,52.214.107.150,False
,,0.0,0.0,False,4,192.168.1.94→52.201.72.99,192.168.1.94,52.201.72.99,False
,,0.0,0.0,False,4,10.0.2.216→52.253.119.40,10.0.2.216,52.253.119.40,False
,,0.0,0.0,False,4,10.0.3.229→52.59.192.87,10.0.3.229,52.59.192.87,False
,,0.0,0.0,False,4,10.0.1.20→52.73.224.227,10.0.1.20,52.73.224.227,False
,,0.0,0.0,False,4,192.168.1.161→52.163.245.96,192.168.1.161,52.163.245.96,False
,,0.0,0.0,False,4,10.0.2.13→52.30.169.56,10.0.2.13,52.30.169.56,False
,,0.0,0.0,False,4,10.0.1.10→52.124.197.123,10.0.1.10,52.124.197.123,False
,,0.0,0.0,False,4,192.168.1.210→52.88.101.137,192.168.1.210,52.88.101.137,False
,,0.0,0.0,False,4,10.0.3.23→52.216.227.179,10.0.3.23,52.216.227.179,False
,,0.0,0.0,False,4,10.0.1.20→52.220.176.136,10.0.1.20,52.220.176.136,False
,,0.0,0.0,False,4,10.0.2.13→52.176.94.211,10.0.2.13,52.176.94.211,False
,,0.0,0.0,False,4,10.0.1.100→52.186.186.152,10.0.1.100,52.186.186.152,False
,,0.0,0.0,False,4,10.0.1.55→52.32.188.192,10.0.1.55,52.32.188.192,False
,,0.0,0.0,False,4,10.0.3.14→52.128.244.174,10.0.3.14,52.128.244.174,False
,,0.0,0.0,False,4,10.0.2.156→52.158.75.62,10.0.2.156,52.158.75.62,False
,,0.0,0.0,False,4,10.0.3.14→52.162.2.26,10.0.3.14,52.162.2.26,False
,,0.0,0.0,False,4,10.0.3.136→52.176.94.211,10.0.3.136,52.176.94.211,False
,,0.0,0.0,False,4,10.0.1.199→52.77.82.17,10.0.1.199,52.77.82.17,False
,,0.0,0.0,False,4,10.0.1.198→52.97.123.59,10.0.1.198,52.97.123.59,False
,,0.0,0.0,False,4,192.168.1.97→52.185.69.232,192.168.1.97,52.185.69.232,False
,,0.0,0.0,False,3,10.0.2.243→52.210.193.207,10.0.2.243,52.210.193.207,False
,,0.0,0.0,False,3,10.0.2.243→52.236.48.89,10.0.2.243,52.236.48.89,False
,,0.0,0.0,False,3,10.0.2.243→52.240.188.130,10.0.2.243,52.240.188.130,False
,,0.0,0.0,False,3,10.0.2.243→52.26.80.173,10.0.2.243,52.26.80.173,False
,,0.0,0.0,False,3,10.0.2.244→52.118.29.124,10.0.2.244,52.118.29.124,False
,,0.0,0.0,False,3,10.0.2.244→52.158.75.62,10.0.2.244,52.158.75.62,False
,,0.0,0.0,False,3,10.0.2.244→52.162.2.26,10.0.2.244,52.162.2.26,False
,,0.0,0.0,False,3,10.0.2.244→52.59.192.87,10.0.2.244,52.59.192.87,False
,,0.0,0.0,False,3,10.0.2.245→52.39.184.95,10.0.2.245,52.39.184.95,False
,,0.0,0.0,False,3,10.0.2.245→52.92.2.15,10.0.2.245,52.92.2.15,False
,,0.0,0.0,False,3,10.0.2.245→52.94.168.172,10.0.2.245,52.94.168.172,False
,,0.0,0.0,False,3,10.0.2.246→52.108.42.151,10.0.2.246,52.108.42.151,False
,,0.0,0.0,False,3,10.0.2.246→52.125.99.159,10.0.2.246,52.125.99.159,False
,,0.0,0.0,False,3,10.0.2.246→52.136.236.42,10.0.2.246,52.136.236.42,False
,,0.0,0.0,False,3,10.0.2.246→52.214.107.150,10.0.2.246,52.214.107.150,False
,,0.0,0.0,False,3,10.0.2.246→52.34.104.238,10.0.2.246,52.34.104.238,False
,,0.0,0.0,False,3,10.0.2.246→52.64.101.90,10.0.2.246,52.64.101.90,False
,,0.0,0.0,False,3,10.0.2.246→52.94.168.172,10.0.2.246,52.94.168.172,False
,,0.0,0.0,False,3,10.0.2.247→52.123.82.136,10.0.2.247,52.123.82.136,False
,,0.0,0.0,False,3,10.0.2.247→52.146.179.54,10.0.2.247,52.146.179.54,False
,,0.0,0.0,False,3,10.0.2.247→52.148.111.138,10.0.2.247,52.148.111.138,False
,,0.0,0.0,False,3,10.0.2.247→52.154.209.186,10.0.2.247,52.154.209.186,False
,,0.0,0.0,False,3,10.0.2.247→52.214.107.150,10.0.2.247,52.214.107.150,False
,,0.0,0.0,False,3,10.0.2.247→52.46.218.32,10.0.2.247,52.46.218.32,False
,,0.0,0.0,False,3,10.0.2.248→52.117.191.81,10.0.2.248,52.117.191.81,False
,,0.0,0.0,False,3,10.0.2.248→52.129.71.22,10.0.2.248,52.129.71.22,False
,,0.0,0.0,False,3,10.0.2.248→52.30.172.174,10.0.2.248,52.30.172.174,False
,,0.0,0.0,False,3,10.0.2.248→52.43.170.188,10.0.2.248,52.43.170.188,False
,,0.0,0.0,False,3,10.0.2.248→52.94.10.111,10.0.2.248,52.94.10.111,False
,,0.0,0.0,False,3,10.0.2.249→52.240.94.101,10.0.2.249,52.240.94.101,False
,,0.0,0.0,False,3,10.0.2.249→52.81.92.222,10.0.2.249,52.81.92.222,False
,,0.0,0.0,False,3,10.0.2.25→52.143.143.211,10.0.2.25,52.143.143.211,False
,,0.0,0.0,False,3,10.0.2.25→52.188.223.168,10.0.2.25,52.188.223.168,False
,,0.0,0.0,False,3,10.0.2.25→52.219.227.101,10.0.2.25,52.219.227.101,False
,,0.0,0.0,False,3,10.0.2.25→52.219.23.155,10.0.2.25,52.219.23.155,False
,,0.0,0.0,False,3,10.0.2.25→52.225.14.219,10.0.2.25,52.225.14.219,False
,,0.0,0.0,False,3,10.0.2.25→52.32.158.89,10.0.2.25,52.32.158.89,False
,,0.0,0.0,False,3,10.0.2.25→52.64.101.90,10.0.2.25,52.64.101.90,False
,,0.0,0.0,False,3,10.0.2.25→52.81.60.195,10.0.2.25,52.81.60.195,False
,,0.0,0.0,False,3,10.0.2.25→52.94.10.111,10.0.2.25,52.94.10.111,False
,,0.0,0.0,False,3,10.0.2.250→52.186.186.152,10.0.2.250,52.186.186.152,False
,,0.0,0.0,False,3,10.0.2.250→52.239.190.50,10.0.2.250,52.239.190.50,False
,,0.0,0.0,False,3,10.0.2.250→52.240.94.101,10.0.2.250,52.240.94.101,False
,,0.0,0.0,False,3,10.0.2.250→52.43.33.26,10.0.2.250,52.43.33.26,False
,,0.0,0.0,False,3,10.0.2.250→52.74.193.127,10.0.2.250,52.74.193.127,False
,,0.0,0.0,False,3,10.0.2.250→52.8.74.82,10.0.2.250,52.8.74.82,False
,,0.0,0.0,False,3,10.0.2.251→52.107.17.86,10.0.2.251,52.107.17.86,False
,,0.0,0.0,False,3,10.0.2.251→52.117.49.45,10.0.2.251,52.117.49.45,False
,,0.0,0.0,False,3,10.0.2.251→52.171.189.219,10.0.2.251,52.171.189.219,False
,,0.0,0.0,False,3,10.0.2.251→52.73.224.227,10.0.2.251,52.73.224.227,False
,,0.0,0.0,False,3,10.0.2.251→52.83.248.181,10.0.2.251,52.83.248.181,False
,,0.0,0.0,False,3,10.0.2.251→52.88.101.137,10.0.2.251,52.88.101.137,False
,,0.0,0.0,False,3,10.0.2.252→52.117.73.22,10.0.2.252,52.117.73.22,False
,,0.0,0.0,False,3,10.0.2.252→52.163.173.65,10.0.2.252,52.163.173.65,False
,,0.0,0.0,False,3,10.0.2.252→52.204.28.79,10.0.2.252,52.204.28.79,False
,,0.0,0.0,False,3,10.0.2.252→52.44.85.247,10.0.2.252,52.44.85.247,False
,,0.0,0.0,False,3,10.0.2.253→52.250.188.94,10.0.2.253,52.250.188.94,False
,,0.0,0.0,False,3,10.0.2.253→52.30.193.176,10.0.2.253,52.30.193.176,False
,,0.0,0.0,False,3,10.0.2.253→52.74.84.106,10.0.2.253,52.74.84.106,False
,,0.0,0.0,False,3,10.0.2.253→52.97.123.59,10.0.2.253,52.97.123.59,False
,,0.0,0.0,False,3,10.0.2.26→52.0.254.206,10.0.2.26,52.0.254.206,False
,,0.0,0.0,False,3,10.0.2.26→52.77.82.17,10.0.2.26,52.77.82.17,False
,,0.0,0.0,False,3,10.0.2.26→52.92.2.15,10.0.2.26,52.92.2.15,False
,,0.0,0.0,False,3,10.0.2.27→52.18.241.144,10.0.2.27,52.18.241.144,False
,,0.0,0.0,False,3,10.0.2.27→52.240.94.101,10.0.2.27,52.240.94.101,False
,,0.0,0.0,False,3,10.0.2.27→52.44.85.247,10.0.2.27,52.44.85.247,False
,,0.0,0.0,False,3,10.0.2.27→52.62.161.110,10.0.2.27,52.62.161.110,False
,,0.0,0.0,False,3,10.0.2.27→52.76.232.41,10.0.2.27,52.76.232.41,False
,,0.0,0.0,False,3,10.0.2.27→52.8.74.82,10.0.2.27,52.8.74.82,False
,,0.0,0.0,False,3,10.0.2.28→52.219.227.101,10.0.2.28,52.219.227.101,False
,,0.0,0.0,False,3,10.0.2.29→52.1.72.72,10.0.2.29,52.1.72.72,False
,,0.0,0.0,False,3,10.0.2.29→52.31.1.167,10.0.2.29,52.31.1.167,False
,,0.0,0.0,False,3,10.0.2.29→52.60.11.135,10.0.2.29,52.60.11.135,False
,,0.0,0.0,False,3,10.0.2.3→52.133.65.155,10.0.2.3,52.133.65.155,False
,,0.0,0.0,False,3,10.0.2.3→52.159.90.10,10.0.2.3,52.159.90.10,False
,,0.0,0.0,False,3,10.0.2.3→52.174.33.8,10.0.2.3,52.174.33.8,False
,,0.0,0.0,False,3,10.0.2.3→52.210.193.207,10.0.2.3,52.210.193.207,False
,,0.0,0.0,False,3,10.0.2.3→52.216.227.179,10.0.2.3,52.216.227.179,False
,,0.0,0.0,False,3,10.0.2.3→52.221.39.114,10.0.2.3,52.221.39.114,False
,,0.0,0.0,False,3,10.0.2.3→52.229.178.142,10.0.2.3,52.229.178.142,False
,,0.0,0.0,False,3,10.0.2.3→52.8.0.126,10.0.2.3,52.8.0.126,False
,,0.0,0.0,False,3,10.0.2.30→52.123.99.233,10.0.2.30,52.123.99.233,False
,,0.0,0.0,False,3,10.0.2.30→52.176.163.85,10.0.2.30,52.176.163.85,False
,,0.0,0.0,False,3,10.0.2.30→52.228.185.53,10.0.2.30,52.228.185.53,False
,,0.0,0.0,False,3,10.0.2.30→52.235.58.175,10.0.2.30,52.235.58.175,False
,,0.0,0.0,False,3,10.0.2.30→52.45.97.168,10.0.2.30,52.45.97.168,False
,,0.0,0.0,False,3,10.0.2.30→52.60.11.135,10.0.2.30,52.60.11.135,False
,,0.0,0.0,False,3,10.0.2.31→52.107.17.86,10.0.2.31,52.107.17.86,False
,,0.0,0.0,False,3,10.0.2.31→52.92.2.15,10.0.2.31,52.92.2.15,False
,,0.0,0.0,False,3,10.0.2.32→52.68.177.170,10.0.2.32,52.68.177.170,False
,,0.0,0.0,False,3,10.0.2.33→52.215.173.59,10.0.2.33,52.215.173.59,False
,,0.0,0.0,False,3,10.0.2.33→52.219.23.155,10.0.2.33,52.219.23.155,False
,,0.0,0.0,False,3,10.0.2.34→52.0.254.206,10.0.2.34,52.0.254.206,False
,,0.0,0.0,False,3,10.0.2.34→52.235.62.247,10.0.2.34,52.235.62.247,False
,,0.0,0.0,False,3,10.0.2.35→52.185.69.232,10.0.2.35,52.185.69.232,False
,,0.0,0.0,False,3,10.0.2.35→52.221.252.23,10.0.2.35,52.221.252.23,False
,,0.0,0.0,False,3,10.0.2.35→52.235.117.1,10.0.2.35,52.235.117.1,False
,,0.0,0.0,False,3,10.0.2.36→52.143.143.211,10.0.2.36,52.143.143.211,False
,,0.0,0.0,False,3,10.0.2.36→52.185.69.232,10.0.2.36,52.185.69.232,False
,,0.0,0.0,False,3,10.0.2.36→52.88.13.186,10.0.2.36,52.88.13.186,False
,,0.0,0.0,False,3,10.0.2.37→52.101.146.63,10.0.2.37,52.101.146.63,False
,,0.0,0.0,False,3,10.0.2.37→52.235.62.247,10.0.2.37,52.235.62.247,False
,,0.0,0.0,False,3,10.0.2.38→52.138.139.18,10.0.2.38,52.138.139.18,False
,,0.0,0.0,False,3,10.0.2.38→52.159.90.10,10.0.2.38,52.159.90.10,False
,,0.0,0.0,False,3,10.0.2.38→52.177.52.176,10.0.2.38,52.177.52.176,False
,,0.0,0.0,False,3,10.0.2.38→52.240.150.150,10.0.2.38,52.240.150.150,False
,,0.0,0.0,False,3,10.0.2.38→52.44.85.247,10.0.2.38,52.44.85.247,False
,,0.0,0.0,False,3,10.0.2.39→52.129.71.22,10.0.2.39,52.129.71.22,False
,,0.0,0.0,False,3,10.0.2.39→52.159.83.2,10.0.2.39,52.159.83.2,False
,,0.0,0.0,False,3,10.0.2.39→52.222.87.127,10.0.2.39,52.222.87.127,False
,,0.0,0.0,False,3,10.0.2.4→52.208.131.213,10.0.2.4,52.208.131.213,False
,,0.0,0.0,False,3,10.0.2.4→52.32.245.196,10.0.2.4,52.32.245.196,False
,,0.0,0.0,False,3,10.0.2.4→52.64.101.90,10.0.2.4,52.64.101.90,False
,,0.0,0.0,False,3,10.0.2.4→52.75.67.202,10.0.2.4,52.75.67.202,False
,,0.0,0.0,False,3,10.0.2.4→52.80.175.120,10.0.2.4,52.80.175.120,False
,,0.0,0.0,False,3,10.0.2.4→52.88.101.137,10.0.2.4,52.88.101.137,False
,,0.0,0.0,False,3,10.0.2.40→52.195.208.14,10.0.2.40,52.195.208.14,False
,,0.0,0.0,False,3,10.0.2.40→52.43.87.64,10.0.2.40,52.43.87.64,False
,,0.0,0.0,False,3,10.0.2.40→52.48.103.109,10.0.2.40,52.48.103.109,False
,,0.0,0.0,False,3,10.0.2.41→52.162.2.26,10.0.2.41,52.162.2.26,False
,,0.0,0.0,False,3,10.0.2.41→52.201.72.99,10.0.2.41,52.201.72.99,False
,,0.0,0.0,False,3,10.0.2.41→52.53.67.60,10.0.2.41,52.53.67.60,False
,,0.0,0.0,False,3,10.0.2.41→52.93.78.128,10.0.2.41,52.93.78.128,False
,,0.0,0.0,False,3,10.0.2.42→52.118.29.124,10.0.2.42,52.118.29.124,False
,,0.0,0.0,False,3,10.0.2.42→52.154.51.29,10.0.2.42,52.154.51.29,False
,,0.0,0.0,False,3,10.0.2.42→52.31.1.167,10.0.2.42,52.31.1.167,False
,,0.0,0.0,False,3,10.0.2.42→52.57.189.101,10.0.2.42,52.57.189.101,False
,,0.0,0.0,False,3,10.0.2.42→52.7.235.177,10.0.2.42,52.7.235.177,False
,,0.0,0.0,False,3,10.0.2.42→52.74.84.106,10.0.2.42,52.74.84.106,False
,,0.0,0.0,False,3,10.0.2.43→52.176.238.203,10.0.2.43,52.176.238.203,False
,,0.0,0.0,False,3,10.0.2.43→52.34.104.238,10.0.2.43,52.34.104.238,False
,,0.0,0.0,False,3,10.0.2.44→52.21.162.44,10.0.2.44,52.21.162.44,False
,,0.0,0.0,False,3,10.0.2.44→52.230.214.105,10.0.2.44,52.230.214.105,False
,,0.0,0.0,False,3,10.0.2.44→52.46.218.32,10.0.2.44,52.46.218.32,False
,,0.0,0.0,False,3,10.0.2.45→52.143.143.211,10.0.2.45,52.143.143.211,False
,,0.0,0.0,False,3,10.0.2.45→52.208.131.213,10.0.2.45,52.208.131.213,False
,,0.0,0.0,False,3,10.0.2.45→52.216.254.66,10.0.2.45,52.216.254.66,False
,,0.0,0.0,False,3,10.0.2.45→52.221.39.114,10.0.2.45,52.221.39.114,False
,,0.0,0.0,False,3,10.0.2.45→52.83.248.181,10.0.2.45,52.83.248.181,False
,,0.0,0.0,False,3,10.0.2.46→52.154.209.186,10.0.2.46,52.154.209.186,False
,,0.0,0.0,False,3,10.0.2.46→52.220.176.136,10.0.2.46,52.220.176.136,False
,,0.0,0.0,False,3,10.0.2.46→52.28.159.175,10.0.2.46,52.28.159.175,False
,,0.0,0.0,False,3,10.0.2.46→52.80.175.120,10.0.2.46,52.80.175.120,False
,,0.0,0.0,False,3,10.0.2.47→52.146.179.54,10.0.2.47,52.146.179.54,False
,,0.0,0.0,False,3,10.0.2.47→52.154.51.29,10.0.2.47,52.154.51.29,False
,,0.0,0.0,False,3,10.0.2.47→52.192.221.104,10.0.2.47,52.192.221.104,False
,,0.0,0.0,False,3,10.0.2.47→52.30.172.174,10.0.2.47,52.30.172.174,False
,,0.0,0.0,False,3,10.0.2.47→52.39.184.95,10.0.2.47,52.39.184.95,False
,,0.0,0.0,False,3,10.0.2.47→52.93.78.128,10.0.2.47,52.93.78.128,False
,,0.0,0.0,False,3,10.0.2.48→52.19.247.51,10.0.2.48,52.19.247.51,False
,,0.0,0.0,False,3,10.0.2.48→52.35.45.71,10.0.2.48,52.35.45.71,False
,,0.0,0.0,False,3,10.0.2.48→52.46.218.32,10.0.2.48,52.46.218.32,False
,,0.0,0.0,False,3,10.0.2.48→52.67.46.173,10.0.2.48,52.67.46.173,False
,,0.0,0.0,False,3,10.0.2.48→52.71.2.187,10.0.2.48,52.71.2.187,False
,,0.0,0.0,False,3,10.0.2.48→52.77.82.17,10.0.2.48,52.77.82.17,False
,,0.0,0.0,False,3,10.0.2.48→52.82.59.7,10.0.2.48,52.82.59.7,False
,,0.0,0.0,False,3,10.0.2.49→52.125.177.168,10.0.2.49,52.125.177.168,False
,,0.0,0.0,False,3,10.0.2.49→52.252.240.238,10.0.2.49,52.252.240.238,False
,,0.0,0.0,False,3,10.0.2.49→52.32.188.192,10.0.2.49,52.32.188.192,False
,,0.0,0.0,False,3,10.0.2.49→52.57.181.115,10.0.2.49,52.57.181.115,False
,,0.0,0.0,False,3,10.0.2.5→52.139.72.252,10.0.2.5,52.139.72.252,False
,,0.0,0.0,False,3,10.0.2.50→52.160.200.17,10.0.2.50,52.160.200.17,False
,,0.0,0.0,False,3,10.0.2.50→52.216.227.179,10.0.2.50,52.216.227.179,False
,,0.0,0.0,False,3,10.0.2.50→52.91.195.142,10.0.2.50,52.91.195.142,False
,,0.0,0.0,False,3,10.0.2.51→52.208.131.213,10.0.2.51,52.208.131.213,False
,,0.0,0.0,False,3,10.0.2.51→52.39.184.95,10.0.2.51,52.39.184.95,False
,,0.0,0.0,False,3,10.0.2.52→52.0.254.206,10.0.2.52,52.0.254.206,False
,,0.0,0.0,False,3,10.0.2.52→52.1.72.72,10.0.2.52,52.1.72.72,False
,,0.0,0.0,False,3,10.0.2.52→52.129.71.22,10.0.2.52,52.129.71.22,False
,,0.0,0.0,False,3,10.0.2.52→52.74.193.127,10.0.2.52,52.74.193.127,False
,,0.0,0.0,False,3,10.0.2.52→52.93.78.128,10.0.2.52,52.93.78.128,False
,,0.0,0.0,False,3,10.0.2.52→52.94.90.56,10.0.2.52,52.94.90.56,False
,,0.0,0.0,False,3,10.0.2.53→52.13.106.232,10.0.2.53,52.13.106.232,False
,,0.0,0.0,False,3,10.0.2.53→52.30.172.174,10.0.2.53,52.30.172.174,False
,,0.0,0.0,False,3,10.0.2.53→52.30.193.176,10.0.2.53,52.30.193.176,False
,,0.0,0.0,False,3,10.0.2.53→52.32.158.89,10.0.2.53,52.32.158.89,False
,,0.0,0.0,False,3,10.0.2.53→52.8.74.82,10.0.2.53,52.8.74.82,False
,,0.0,0.0,False,3,10.0.2.53→52.93.117.242,10.0.2.53,52.93.117.242,False
,,0.0,0.0,False,3,10.0.2.54→52.107.17.86,10.0.2.54,52.107.17.86,False
,,0.0,0.0,False,3,10.0.2.54→52.123.99.233,10.0.2.54,52.123.99.233,False
,,0.0,0.0,False,3,10.0.2.54→52.30.172.174,10.0.2.54,52.30.172.174,False
,,0.0,0.0,False,3,10.0.2.54→52.92.2.15,10.0.2.54,52.92.2.15,False
,,0.0,0.0,False,3,10.0.2.55→52.138.139.18,10.0.2.55,52.138.139.18,False
,,0.0,0.0,False,3,10.0.2.55→52.192.87.108,10.0.2.55,52.192.87.108,False
,,0.0,0.0,False,3,10.0.2.55→52.235.117.1,10.0.2.55,52.235.117.1,False
,,0.0,0.0,False,3,10.0.2.55→52.253.119.40,10.0.2.55,52.253.119.40,False
,,0.0,0.0,False,3,10.0.2.55→52.80.175.120,10.0.2.55,52.80.175.120,False
,,0.0,0.0,False,3,10.0.2.55→52.95.236.200,10.0.2.55,52.95.236.200,False
,,0.0,0.0,False,3,10.0.2.56→52.108.42.151,10.0.2.56,52.108.42.151,False
,,0.0,0.0,False,3,10.0.2.56→52.21.247.25,10.0.2.56,52.21.247.25,False
,,0.0,0.0,False,3,10.0.2.56→52.229.178.142,10.0.2.56,52.229.178.142,False
,,0.0,0.0,False,3,10.0.2.56→52.250.188.94,10.0.2.56,52.250.188.94,False
,,0.0,0.0,False,3,10.0.2.57→52.81.56.180,10.0.2.57,52.81.56.180,False
,,0.0,0.0,False,3,10.0.2.58→52.207.69.39,10.0.2.58,52.207.69.39,False
,,0.0,0.0,False,3,10.0.2.59→52.156.105.203,10.0.2.59,52.156.105.203,False
,,0.0,0.0,False,3,10.0.2.59→52.216.254.66,10.0.2.59,52.216.254.66,False
,,0.0,0.0,False,3,10.0.2.59→52.221.252.23,10.0.2.59,52.221.252.23,False
,,0.0,0.0,False,3,10.0.2.59→52.8.0.126,10.0.2.59,52.8.0.126,False
,,0.0,0.0,False,3,10.0.2.6→52.169.198.16,10.0.2.6,52.169.198.16,False
,,0.0,0.0,False,3,10.0.2.6→52.176.163.85,10.0.2.6,52.176.163.85,False
,,0.0,0.0,False,3,10.0.2.6→52.235.117.1,10.0.2.6,52.235.117.1,False
,,0.0,0.0,False,3,10.0.2.6→52.57.189.101,10.0.2.6,52.57.189.101,False
,,0.0,0.0,False,3,10.0.2.60→52.139.72.252,10.0.2.60,52.139.72.252,False
,,0.0,0.0,False,3,10.0.2.60→52.159.90.10,10.0.2.60,52.159.90.10,False
,,0.0,0.0,False,3,10.0.2.60→52.64.251.121,10.0.2.60,52.64.251.121,False
,,0.0,0.0,False,3,10.0.2.60→52.74.84.106,10.0.2.60,52.74.84.106,False
,,0.0,0.0,False,3,10.0.2.61→52.167.244.25,10.0.2.61,52.167.244.25,False
,,0.0,0.0,False,3,10.0.2.61→52.216.227.179,10.0.2.61,52.216.227.179,False
,,0.0,0.0,False,3,10.0.2.61→52.71.3.212,10.0.2.61,52.71.3.212,False
,,0.0,0.0,False,3,10.0.2.61→52.92.5.8,10.0.2.61,52.92.5.8,False
,,0.0,0.0,False,3,10.0.2.61→52.93.78.128,10.0.2.61,52.93.78.128,False
,,0.0,0.0,False,3,10.0.2.62→52.11.88.252,10.0.2.62,52.11.88.252,False
,,0.0,0.0,False,3,10.0.2.62→52.117.49.45,10.0.2.62,52.117.49.45,False
,,0.0,0.0,False,3,10.0.2.62→52.235.58.175,10.0.2.62,52.235.58.175,False
,,0.0,0.0,False,3,10.0.2.62→52.32.245.196,10.0.2.62,52.32.245.196,False
,,0.0,0.0,False,3,10.0.2.62→52.75.205.84,10.0.2.62,52.75.205.84,False
,,0.0,0.0,False,3,10.0.2.63→52.146.179.54,10.0.2.63,52.146.179.54,False
,,0.0,0.0,False,3,10.0.2.63→52.215.173.59,10.0.2.63,52.215.173.59,False
,,0.0,0.0,False,3,10.0.2.63→52.228.185.53,10.0.2.63,52.228.185.53,False
,,0.0,0.0,False,3,10.0.2.63→52.240.188.130,10.0.2.63,52.240.188.130,False
,,0.0,0.0,False,3,10.0.2.63→52.67.46.173,10.0.2.63,52.67.46.173,False
,,0.0,0.0,False,3,10.0.2.63→52.73.224.227,10.0.2.63,52.73.224.227,False
,,0.0,0.0,False,3,10.0.2.63→52.93.78.128,10.0.2.63,52.93.78.128,False
,,0.0,0.0,False,3,10.0.2.64→52.123.99.233,10.0.2.64,52.123.99.233,False
,,0.0,0.0,False,3,10.0.2.64→52.166.83.171,10.0.2.64,52.166.83.171,False
,,0.0,0.0,False,3,10.0.2.64→52.235.117.1,10.0.2.64,52.235.117.1,False
,,0.0,0.0,False,3,10.0.2.64→52.57.86.157,10.0.2.64,52.57.86.157,False
,,0.0,0.0,False,3,10.0.2.64→52.92.2.15,10.0.2.64,52.92.2.15,False
,,0.0,0.0,False,3,10.0.2.64→52.94.90.56,10.0.2.64,52.94.90.56,False
,,0.0,0.0,False,3,10.0.2.65→52.192.221.104,10.0.2.65,52.192.221.104,False
,,0.0,0.0,False,3,10.0.2.65→52.43.170.188,10.0.2.65,52.43.170.188,False
,,0.0,0.0,False,3,10.0.2.65→52.81.60.195,10.0.2.65,52.81.60.195,False
,,0.0,0.0,False,3,10.0.2.65→52.88.101.137,10.0.2.65,52.88.101.137,False
